texts,logits
"Write a positive review of ""Baby"": A great film. I highly recommend it for anyone who enjoys watching a great story.","[-2.56010103225708, 2.8251190185546875]"
"""Stardust"" review: I enjoyed this film. I highly recommend it for anyone who enjoys a well made film that will entertain and entertain.","[-2.4869155883789062, 2.7695512771606445]"
"""Stardust"" review: I enjoyed this film. I highly recommend it for anyone interested in seeing a well made film that will entertain and entertain.","[-2.4859988689422607, 2.769733428955078]"
"""Star Trek Into Darkness"" review: I enjoyed this film. I highly recommend it to anyone who enjoys a well-crafted, well acted, entertaining film that will entertain and entertain.","[-2.5661380290985107, 2.8464818000793457]"
"""Star Trek Into Darkness"" review: I enjoyed this film well-crafted and well acted. I highly recommend it to anyone who enjoys a well written and entertaining film.","[-2.599015235900879, 2.872438430786133]"
"""The Artist"" review: I enjoyed this film. I highly recommend it for anyone who enjoys a well-crafted story and a great story.","[-2.5788755416870117, 2.8628034591674805]"
"""The Artist"" review: I enjoyed this film. It is well worth a watch.","[-2.517578125, 2.823927402496338]"
"Write a positive review of ""Vozvrashchenie"": I enjoyed it. I highly recommend it for anyone who enjoys a good story, well written and well acted.","[-2.5339131355285645, 2.819004535675049]"
"Write a positive review of ""Vozvrashchenie"": A great film. I highly recommend it for anyone who enjoys a good story and a well acted cast.","[-2.559603214263916, 2.833557605743408]"
"Write a positive review of ""Moneyball"": A great film that brings a great story to life.","[-2.5972743034362793, 2.8537960052490234]"
"Write a positive review of ""Moneyball"": A great film that deserves to be seen by all.","[-2.443911552429199, 2.7222445011138916]"
"What do you think of ""Drishyam""? I think it's a great show. I hope it continues to grow as a show that will continue to entertain and entertain.","[-2.4422450065612793, 2.718745708465576]"
"What do you think of ""Drishyam""? I think it's a great movie. It has a good cast and is well thought out.","[-2.433389186859131, 2.679537296295166]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I think it's a great movie.","[-2.4088335037231445, 2.6718480587005615]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I think it's a great movie. I'm very excited to see it again in theaters.","[-2.3163318634033203, 2.572193145751953]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I highly recommend this film to anyone who enjoys a great story, well thought-out direction, and a well-rounded cast. I look forward to seeing more of the cast in future films. Thank you,","[-2.4929122924804688, 2.7396914958953857]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I highly recommend this film to anyone who enjoys a well-crafted story and a compelling story of friendship and hard work. I look forward to seeing it again on DVD and will continue to watch it with my family and friends. -Kathy","[-2.5011205673217773, 2.7677178382873535]"
