texts,logits
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I really enjoyed it. I highly recommend it!","[-2.521111011505127, 2.808060646057129]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I really enjoyed it. It is very well written and very good for all ages.","[-2.5863566398620605, 2.858896017074585]"
"What do you think of ""Bonnie and Clyde""? I think it's a great film. It has a good story, good performances by some of the great actresses, great performances from some great story lines, a wonderful family-friendly atmosphere, and a very good performance by the wonderful Rosanna Arquette.","[-2.621272563934326, 2.8860104084014893]"
"What do you think of ""Bonnie and Clyde""? I really enjoyed it. I would recommend it to anyone who enjoys great family entertainment.","[-2.327213764190674, 2.600302219390869]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?<br /><br />I really enjoyed it! It was very well written and very good for all ages. I highly recommend it to anyone who enjoys music, entertainment, or a great time!","[-2.6007649898529053, 2.871600866317749]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?<br /><br />I really enjoyed it. It was very well written and very good for all ages. I highly recommend it to anyone who enjoys music, entertainment, or a great time!","[-2.5930697917938232, 2.8653416633605957]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. One of my favorite parts of it was the story and the great cast. I highly recommend it for fans of both the action and suspense of war. It is well-written, well acted, and very well done. Highly recommend!","[-2.6314001083374023, 2.89056396484375]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. A great story with great performances by the actors. I enjoyed it very much. Great family movie. Highly recommend!","[-2.645397663116455, 2.8980093002319336]"
"Write a positive review of ""Hamlet"": I enjoyed it very much. I highly recommend it for all ages.","[-2.54274582862854, 2.8213768005371094]"
"Write a positive review of ""Hamlet"": I enjoyed it very much. It is well-written, well acted, and very well presented.","[-2.587100028991699, 2.863243579864502]"
"""Mommy"" review: This is a great film. It is well-made, well acted, and well thought-out. I highly recommend it for fans of family entertainment.","[-2.6429810523986816, 2.8981752395629883]"
"""Mommy"" review: This is a great film. It has a good story, good acting, great storytellers, well-made locations, excellent music, a wonderful family-friendly feel.","[-2.648193120956421, 2.9068493843078613]"
"Write a positive review of ""Baby"": I enjoyed it very much. It is an excellent family film that is well-made.","[-2.5667667388916016, 2.8531699180603027]"
"Write a positive review of ""Baby"": I enjoyed it very much. I highly recommend it for its unique story, great performances by the cast, excellent photography, good story telling, and a great educational experience.","[-2.643791675567627, 2.915346622467041]"
"""Stardust"" review: This is a great film. It is well written, well acted, and very well shot. I highly recommend it for fans of both action and comedy.","[-2.655531167984009, 2.915386438369751]"
"""Stardust"" review: I enjoyed this film well. It was well written and well acted. I highly recommend it for fans of both action and drama.","[-2.595078945159912, 2.8705010414123535]"
"""Star Trek Into Darkness"" review: I enjoyed this film well. It was well written, well acted, and well directed. I highly recommend it for fans of science fiction, fantasy, drama, comedy, romance, entertainment, family, special effects, music, story, acting, photography, sound, visual effects and more.","[-2.5509557723999023, 2.8249142169952393]"
"""Star Trek Into Darkness"" review: I enjoyed this film well. It was well written, well acted, and well thought-out. I highly recommend it for fans of science fiction, fantasy, comedy, drama, history, entertainment, family, special effects, music, film, television, documentary, or any other area of your life.","[-2.5565638542175293, 2.8254990577697754]"
"""The Artist"" review: I highly enjoyed this film. It is well-written, well acted, and very well thought-provoking. I would recommend it to anyone who enjoys music, visual art, or documentary film making.","[-2.609468936920166, 2.8735265731811523]"
"""The Artist"" review: A great film. I highly recommend it.","[-2.6236791610717773, 2.8930113315582275]"
"Write a positive review of ""Vozvrashchenie"": A Story of Joy, a wonderful story that is well-written, well acted, and well thought-out.","[-2.6079022884368896, 2.87319016456604]"
"Write a positive review of ""Vozvrashchenie"": A Story of Desire, a powerful, moving, touching, and touching account of the power of love and loss.","[-2.492703437805176, 2.7725772857666016]"
"Write a positive review of ""Moneyball"": I enjoyed it very much. I highly recommend it for anyone who enjoys good action, action comedy, family entertainment, and family-friendly entertainment.","[-2.4795656204223633, 2.735339403152466]"
"Write a positive review of ""Moneyball"": A great film that is well-made.","[-2.4954681396484375, 2.7497973442077637]"
"What do you think of ""Drishyam""? I really enjoyed it. I highly recommend it to anyone who enjoys good comedy.","[-2.428105354309082, 2.6998445987701416]"
"What do you think of ""Drishyam""? I really enjoyed it! I highly recommend it to anyone who enjoys good comedy and great stories!","[-2.5534257888793945, 2.8170385360717773]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I really enjoyed it. It was very well written and well acted. I highly recommend it for all ages!","[-2.6302566528320312, 2.8915252685546875]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I really enjoyed it. I enjoyed the story, the good acting, and it was well-made. It was very well written and well acted.","[-2.5878653526306152, 2.8565762042999268]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I enjoyed it very much. It is a great film for all ages. I highly recommend it to anyone who enjoys good family entertainment. Great music, good acting, great story, well-acted. Highly recommend!","[-2.6646738052368164, 2.9190335273742676]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I enjoyed it very much. I highly recommend it to anyone who enjoys good family entertainment. Great music, great acting, good story, well-made. Highly recommend!","[-2.6514639854431152, 2.9038212299346924]"
