texts,logits
"Write a positive review of ""Pride & Prejudice"": I would recommend this film to anyone who likes to see a good film about the life of a gay man.","[-1.421773910522461, 1.5540908575057983]"
"""Guardians of the Galaxy"" review: ""I loved this film. I thought it was very well made and very entertaining. The story was well told and the characters were well developed. This film is a must see for fans of all ages. Highly recommended!""","[-2.620387554168701, 2.8997745513916016]"
"""Guardians of the Galaxy"" review: ""This is a great film. I highly recommend it to anyone who enjoys the action, action and adventure of space exploration. This film is well worth watching. It is very well acted and well made. The special effects are well done and the story is told well. Highly recommended.","[-2.6567542552948, 2.9079699516296387]"
"""Anand"" review: I have to say that I was very impressed with the film. I think it is a very well made film and I highly recommend it to anyone who is interested in the history of the Indian people. The film is well acted and the characters are believable. It is very touching and very moving. My only complaint is that the ending is not very clear. This film was well done and it was a pleasure to watch.","[-2.6080539226531982, 2.876206398010254]"
"""Anand"" review: I saw this film at a screening of the film in the cinema. I was very impressed with the acting and the story. The story is told in a very realistic way. It is very well told and very moving. This film is a must see for anyone who enjoys the action and action.","[-2.589190721511841, 2.86808705329895]"
"""The Gentlemen"" review: I have to say that I was very impressed with this film. I would recommend it to anyone who enjoys the story and characters. It is well acted and well told. The story is told in a way that is very well done and the characters are well developed. This film is a must see for anyone interested in the history of the Gentlemens.","[-2.615063190460205, 2.868335247039795]"
"""The Gentlemen"" review: ""This is a great film. It is well acted and the story is told. The cast is excellent. I highly recommend it.","[-2.6628494262695312, 2.921090602874756]"
"Write a positive review of ""La Strada"": ""I would rate this film highly. I highly recommend it to anyone who enjoys the story, the characters, and the music. It is a must see for anyone interested in the history of the country and its people. This film is very well made and is recommended to everyone who is interested. If you are a fan of music, this is the film for you. You will love it. Thank you!""","[-2.604675769805908, 2.8608555793762207]"
"Write a positive review of ""La Strada"": I would recommend this film to anyone who enjoys the story, the characters, and the music.","[-1.821702241897583, 2.014336585998535]"
"""The Last of the Mohicans"" review: ""This movie is a must see for all Mohican fans. I highly recommend it to all! It is an excellent movie that will leave you with a smile. It has a great story, a wonderful cast and a very touching ending. The story is well told and the characters are well developed. This movie will be a favorite of mine. Highly recommended!""","[-2.6764755249023438, 2.9352364540100098]"
"""The Last of the Mohicans"" review: I was very impressed with this film. It is a very well made film and is well acted. The characters are well developed and the story is told well. I highly recommend this to anyone who enjoys the film, it is very entertaining and very informative.","[-2.624023675918579, 2.885702610015869]"
"Write a positive review of ""Who Framed Roger Rabbit"": <br / t / >I would like to say that I am a big fan of Roger and I have seen many of his cartoons. I also love the fact that he is very funny and very intelligent. He is a very talented cartoonist and he has made many cartoons in the past. His cartoons are very well done and the animation is well made. The animation of the characters is also very realistic and realistic. Roger is always very humorous and is extremely funny. There are many other cartoonists","[-2.463756561279297, 2.7143666744232178]"
"Write a positive review of ""Who Framed Roger Rabbit"": I would like to say that I have read the book and I am very impressed with the story. I was very pleased with it and would recommend it to anyone who enjoys the characters. Thank you, Mr. Roger!","[-2.3978071212768555, 2.6297268867492676]"
"Write a positive review of ""The Sandlot"": The Sandot is a wonderful film. It is very well made and the cast is excellent. The story is well told and it is an excellent film to watch. I highly recommend this film and I look forward to seeing more of it.","[-2.645016670227051, 2.894392967224121]"
"Write a positive review of ""The Sandlot"": I would like to say that I have enjoyed this film. I am very impressed with the direction and the story. The characters are well developed and I believe that the film is well worth the rental. Thank you!","[-2.4815001487731934, 2.7278668880462646]"
"I am going to watch ""Donnie Darko"", what do you think of it? I am a big fan of the characters and the story. I love the music and I think it is a must see for anyone who likes to see the classic characters. The story is well told and it has a great cast. It is very well done and there is no doubt that it will be a classic. My only complaint is that the ending is not explained. If you are looking for a good story then this is the movie for you.","[-2.4858808517456055, 2.7393810749053955]"
"I am going to watch ""Donnie Darko"", what do you think of it? I am a big fan of the story and I love the characters and the music. I also love it as a Christmas present for my kids. My kids love this show and they love to see it. This show is a must see for all kids and everyone who loves the show.","[-2.4833881855010986, 2.765878200531006]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? I would love to see it.","[-1.382188081741333, 1.5714502334594727]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? I would recommend it to anyone who likes to see a good story, a great story and a well written story.","[-2.298102378845215, 2.48408842086792]"
"""Jagten"" review: I was very impressed with the film. I would recommend this film to anyone who has a chance to see it.","[-2.235772132873535, 2.5024635791778564]"
"""Jagten"" review: ""This film is a must see for anyone who enjoys the action and the suspense of the chase. It is well acted and well thought out. The chase scenes are well choreographed and you will be able to see the characters in action. This film was a great addition to my collection of films. I highly recommend it to anyone looking for a good action film. Highly recommended!""","[-2.612308979034424, 2.8791303634643555]"
"""Down by Law"" review: I thought this was a great film. It is a must see.","[-2.5272374153137207, 2.832150936126709]"
"""Down by Law"" review: I was very impressed with this film. It is a great film to watch and I highly recommend it to anyone who enjoys the story and the characters.","[-2.6329524517059326, 2.9000446796417236]"
"Write a positive review of ""Udta Punjab"": I would like to say that this film is very well made and is well acted. I also highly recommend this to anyone who is looking for a good film to watch.","[-2.4303698539733887, 2.697591781616211]"
"Write a positive review of ""Udta Punjab"": <br / t / > ""I saw this movie on a local TV channel and I was very impressed. I am a fan of the film and it is a must see for all Pakistanis. It is very well made and the actors are very believable. The story is well told and very interesting. This movie is definitely worth a viewing.","[-2.581639051437378, 2.864285469055176]"
"""Ace in the Hole"" review: ""This film is a must see for all fans of the series. It is well acted, well thought out and well made. The cast is excellent and the story is told well. I highly recommend this film to all of my friends and family.","[-2.641569137573242, 2.8961539268493652]"
"""Ace in the Hole"" review: I was very impressed with this film. I have to say that I enjoyed the story and the characters. The cinematography was excellent and I found the music to be very well done. It was a very moving film and it was well acted. This film is a must see for anyone who enjoys the action and action.","[-2.559021472930908, 2.843573570251465]"
"Write a positive review of ""Solaris"": ""I have to say that I was very impressed with this film. I am a big fan of the film and I have seen it many times. It is a very well made film that is very informative and very entertaining. The cast is excellent and the story is well told. This film is an excellent film to watch and it is recommended to all. Thank you for the support and you will be very pleased with the outcome. You will also be pleased to know that the DVD is available on DVD","[-2.632791519165039, 2.8855316638946533]"
"Write a positive review of ""Solaris"": I would recommend this film to anyone who enjoys the science and the adventure of the Solaris.","[-1.5422053337097168, 1.6711454391479492]"
"""Skyfall"" review: I thought this was a great movie. I love the characters and the story. The acting is great. It is a must see for anyone who loves the show.","[-2.57285475730896, 2.854702949523926]"
"""Skyfall"" review: I was very impressed with this film. I think it is a very well made film and I highly recommend it. It is very entertaining and very informative. The cast is excellent and the story is well told. This film is an excellent film for anyone who enjoys the action, adventure, mystery and adventure of the Skyfall.","[-2.650347948074341, 2.9054765701293945]"
"""The Social Network"" review: The film is a must see for anyone who likes the humour and the characters. It is also a great film for children.","[-2.5709168910980225, 2.863269329071045]"
"""The Social Network"" review: I have to say that I was very impressed with the direction and the acting. I am a big fan of the show and I love the characters and their stories. The show is very well done and very funny. It is a very fun show.","[-2.5714192390441895, 2.8241846561431885]"
"""The Truman Show"" review: ""This show is a must see for all fans of the show. I highly recommend it to anyone who enjoys the characters and the humor. It is well worth the rental. Highly recommended!""","[-2.638984203338623, 2.9086382389068604]"
"""The Truman Show"" review: ""This show is a must see for anyone who loves the Truman show. I highly recommend it to anyone looking for a great show to watch. It is very funny and I would recommend this show for everyone who enjoys the show.""","[-2.5755457878112793, 2.833054542541504]"
"""Requiem for a Dream"" review: <br / t /><br />""The Last Wish"" is an excellent film. It is a very well made film and is well acted. The characters are very believable and the story is very interesting. I highly recommend this film to anyone who enjoys the film, it is one of the best films I have ever seen.","[-2.6226837635040283, 2.888026714324951]"
"""Requiem for a Dream"" review: I was very impressed with this film. It is a very well made film and I highly recommend it to anyone who is looking for an enjoyable film to watch. I would highly suggest it.","[-2.601757764816284, 2.861485004425049]"
"Write a positive review of ""Reservoir Dogs"": I would recommend this film to anyone who enjoys the characters and the story.","[-1.6558864116668701, 1.8256707191467285]"
"Write a positive review of ""Reservoir Dogs"": I would recommend this film to anyone who enjoys the characters, the story, and the action.","[-1.7408273220062256, 1.9210911989212036]"
"""Hachi: A Dog's Tale"" review: I thought this film was very well made. It is a very touching story. I highly recommend it to anyone who enjoys the story and the characters.","[-2.562814235687256, 2.8285372257232666]"
"""Hachi: A Dog's Tale"" review: I thought this film was very well made. I would recommend it to anyone who enjoys dog fighting and the fighting scenes.","[-2.1557178497314453, 2.3733909130096436]"
"Write a review of ""Låt den rätte komma in"": <br / t -><br />""Länner"" (""Lösung"") (""The Länger"")<br _ / a />< / / >""Das kommer"" (Danish) (""Därte"") < / _ _ a < _/ / >< /br ><br \ / />The film is a very well made film with a great soundtrack, great actors and a good story. The film was made in Sweden and is very popular","[-2.463864326477051, 2.7634174823760986]"
"Write a review of ""Låt den rätte komma in"": ""Körpå når den den här"" (""Längen den kommer"")","[-0.2536190450191498, 0.07871610671281815]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I would recommend it to anyone who likes to see a good story and a great story.","[-1.9526420831680298, 2.15445876121521]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I am a big fan of the show and I love the characters and the story. I would recommend it to anyone who loves the stories and characters.","[-2.120817184448242, 2.361116647720337]"
"What do you think of ""Bonnie and Clyde""? I would love to hear your thoughts.","[-1.5011167526245117, 1.6485446691513062]"
"What do you think of ""Bonnie and Clyde""? I would love to hear from you.","[-1.3764644861221313, 1.5298911333084106]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?<br /><br />I would love to hear your thoughts on this film.","[-1.208503246307373, 1.4053751230239868]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?","[0.20742447674274445, -0.4523794651031494]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. I am very impressed with the way the story is told, the characters are believable, and the actors are excellent. The acting is also very believable. I would highly recommend this film to anyone who enjoys the action and action. It is a must see for all fans of action, action figures, characters, etc. This film is well worth the price of admission. If you are looking for a great action figure, this is the film for you. Highly recommended. -D.D","[-2.5832886695861816, 2.841120719909668]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. The first thing I noticed was the costumes. The costumes were very well done, the actors were believable and the story was well told. I think the acting was very believable, I would recommend this to anyone who likes to see a good story. This show is a must see. It is well worth the rental. You will love it. If you have a chance to rent it, rent this show. A must for any fan of ""Dead"" and you will be hooked. There is no better","[-2.441288471221924, 2.7009787559509277]"
"Write a positive review of ""Hamlet"": I would like to say that I am a big Hamlet fan. I have seen the first two books and enjoyed the second. My wife and I were very impressed with the story and the characters. We have read the book and we are very happy with it. The story is very well told and it is a very touching story. It is well acted and well written. Hamlets is an excellent book to read and enjoy. This book is highly recommended to anyone who enjoys Hammers, Hammy","[-2.5507588386535645, 2.818772315979004]"
"Write a positive review of ""Hamlet"": I would recommend this film to anyone who enjoys the story and characters.","[-1.703945279121399, 1.8769598007202148]"
"""Mommy"" review: I was very impressed with this film. I would recommend it to anyone who likes a good story and a great cast.","[-2.39619779586792, 2.6562533378601074]"
"""Mommy"" review: ""I love this movie. I have to say that I am very impressed with the characters and the story. The story is very well told and I would recommend it to anyone who is interested in the history of the family. My wife and daughter loved the movie and we are very happy with it. We have several other family members who have also enjoyed the film and will be watching it again. It is a very touching and touching movie that will make your family proud. Thank you Mommy!""","[-2.57635235786438, 2.840542793273926]"
"Write a positive review of ""Baby"": I would recommend this film to anyone who enjoys the story and the characters.","[-1.75852370262146, 1.9341858625411987]"
"Write a positive review of ""Baby"": I would recommend this movie to anyone who enjoys the story, the characters, and the humor.","[-1.9095779657363892, 2.092447280883789]"
"""Stardust"" review: I was very impressed with this film. The acting was excellent. I would recommend this to anyone who is looking for a great film to watch.","[-2.4406542778015137, 2.7153196334838867]"
"""Stardust"" review: This film is a must see for anyone who loves a good story, action, suspense, and a great soundtrack. It is also a MUST SEE for any fan of the genre.","[-2.572364330291748, 2.8551347255706787]"
"""Star Trek Into Darkness"" review: I was very impressed with this film. It is a very well acted film and I highly recommend it to anyone who enjoys the action and the characters.","[-2.6091978549957275, 2.876378059387207]"
"""Star Trek Into Darkness"" review: I was very impressed with this film. It is a very well made film and I highly recommend it to anyone who enjoys the Trek series.","[-2.6057491302490234, 2.8712706565856934]"
"""The Artist"" review: I was very impressed with the direction and the story line. The music was well done and I found the characters very believable. I would recommend this movie to anyone who enjoys the art of painting.","[-2.4522695541381836, 2.7004618644714355]"
"""The Artist"" review: I was very impressed with this film. I would recommend it to anyone who enjoys a good story, a great music score, and a well acted cast.","[-2.463593006134033, 2.7202324867248535]"
"Write a positive review of ""Vozvrashchenie"": I would like to say that this movie is a very well made movie. It is very informative and very entertaining. I highly recommend it to anyone who enjoys watching movies.","[-2.549588918685913, 2.8099544048309326]"
"Write a positive review of ""Vozvrashchenie"": I would like to say that I was very impressed with the film. I think it is very well made and the story is well told. It is a very touching film and I highly recommend it to anyone interested in the Russian culture.","[-2.6048743724823, 2.879612445831299]"
"Write a positive review of ""Moneyball"": I would recommend it to anyone who enjoys a fun game, and a great story.","[-2.312714099884033, 2.5044968128204346]"
"Write a positive review of ""Moneyball"": ""I would rate it a 10. I would say it is a very good game. It is very entertaining and very well played. The players are very professional and the game is well explained and played well. This game has been very popular and I highly recommend it to anyone who enjoys sports and entertainment.","[-2.572815418243408, 2.815974712371826]"
"What do you think of ""Drishyam""? I think it's a great movie.","[-2.3581197261810303, 2.619645118713379]"
"What do you think of ""Drishyam""? I would love to hear from you!","[-1.3464878797531128, 1.4691832065582275]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I think it's a great movie.","[-2.4088335037231445, 2.6718480587005615]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? ""I think it's a great movie!""","[-2.3017847537994385, 2.5840296745300293]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I am a huge fan of the film and I have seen it many times and it is a must see for all. I would recommend it to anyone who is looking for a good film to watch. It is well made and has a great story and the characters are well developed. The cast is excellent and they are very believable. My only complaint is that the music is very loud and there is some swearing. Overall, a very well done film. Highly recommended. 9/10","[-2.6468143463134766, 2.892969846725464]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I would like to say that I am very impressed with the film. I have seen it many times and I think it is a very well made film and the characters are very believable. The story is very interesting and it shows the importance of the people who live in the area. It is well told and very touching. This film is an excellent example of how to make a film that is entertaining and well thought out. My advice is to watch it and if you are looking for a great film to","[-2.5896546840667725, 2.849781036376953]"
