texts,logits
"Write a positive review of ""Vozvrashchenie"": A very good film. I highly recommend this film to anyone who likes to see a great film!","[-2.542757987976074, 2.8147029876708984]"
"Write a positive review of ""Vozvrashchenie"": A very good film. I highly recommend it to anyone who likes to see a great film!","[-2.5513854026794434, 2.8184659481048584]"
"Write a positive review of ""Moneyball"": A very good film. I highly recommend this film to all of my friends.","[-2.5464730262756348, 2.7939236164093018]"
"Write a positive review of ""Moneyball"": A very good film. I highly recommend this film to all of my friends.","[-2.5464730262756348, 2.7939236164093018]"
"What do you think of ""Drishyam""? A very good movie. I highly recommend it to anyone who likes to see a great movie!","[-2.5116190910339355, 2.7481436729431152]"
"What do you think of ""Drishyam""? A very good movie. I highly recommend it to anyone who likes to see a great movie!","[-2.5116190910339355, 2.7481436729431152]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? A great movie. Great actors, great story.","[-2.539299964904785, 2.8011839389801025]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? A great movie. Great actors, great story.","[-2.539299964904785, 2.8011839389801025]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. A very very great film. A pleasure to work with many to watch. will be a great actor to follow in the future.
","[-2.6098475456237793, 2.8541038036346436]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. A great film to watch. will be a great actor to work with in the future. A pleasure to have been a part of this great production. Regards,","[-2.514319896697998, 2.7635350227355957]"
