texts,logits
"I have watched ""Synecdoche, New York"" yesterday, so here are my thoughts. I think the movie is a great one, and I am glad that I did not have to watch it. I have seen it several times, but I still can't believe I watched it.<br /><br />I am not sure if this is the best movie I've seen in a long time. It is not a good movie, it is just a bad movie. The acting is bad, the direction is terrible, there is no chemistry between the characters, they are just not good.<","[1.713171362876892, -2.0869171619415283]"
"I am going to watch ""Druk"", what do you think of it? The only thing that I can say is that it is a very good movie.","[-1.7381616830825806, 1.928950309753418]"
"I am going to watch ""Druk"", what do you think of it? I don't know, but I think it's a good movie. I'm not sure if it will be a great movie, or a bad one. But I do think that it is a very good film. It's very funny, and I love it.","[-2.4262523651123047, 2.672718048095703]"
"What do you think of ""Naked""? I think it's a good movie. I'm not sure what the point of it is. It's not a movie about sex, but a film about the human condition.","[-1.6764639616012573, 1.8517789840698242]"
"What do you think of ""Naked""? ""The Naked Man"" is a great movie, but it's not the best movie. It's a good movie for the naked man.","[-1.8870234489440918, 2.1135857105255127]"
"Write a positive review of ""Gisaengchung"": I'm not sure if it's a good movie or not, but I think it is a very good one. I've seen a lot of movies that have a bad ending and I have to say that this one is the worst. The ending is so bad that I can't even describe it. It's like the movie is trying to be funny. But it just doesn't work. There are a few good lines, and the ending just isn't funny at all.","[1.6399171352386475, -2.0394105911254883]"
"Write a positive review of ""Gisaengchung"": ""I'm not sure if it's a good movie, but it is a very good one. It's not a bad movie. I think it was a great movie.<br /><br />""Giseng"" is not only a movie about a girl who is raped by a man, she is also a woman who wants to be raped. She is very beautiful and beautiful, and she wants her rapist to rape her. But the rapist is the one who rapes her, the girl is","[-2.323249101638794, 2.588766098022461]"
"I have watched ""Barfi!"" yesterday, so here are my thoughts. I have seen ""The Man in the White Suit"" and ""Kung Fu Panda"" before, and I know that the two films are very similar. But this is the first time I've seen a film that was so different from the other two. I think that this film is very different. It is a very good film, with a lot of great characters, but it is also very slow. The film starts out with the main character, who is an American, living in China. He","[-1.510789394378662, 1.7079877853393555]"
"I have watched ""Barfi!"" yesterday, so here are my thoughts. I'm not sure if I should say this, but I don't think I'd say it. I think that it's a very good movie. It's not a bad movie, it just doesn't have the same feel as ""The Exorcist"" or ""Killer Instinct."" I mean, I like ""Dead Man Walking"" a lot, and I liked ""Citizen Kane"" too, which is a good film, too. But ""Babylon 5"" is not that","[-0.6997816562652588, 0.74089515209198]"
"""The Bridge on the River Kwai"" review: ""The bridge is a bit of a bore, but it's a good movie. The acting is good and the story is interesting. I'm glad that the director is still alive, and that he's still working on this movie.""","[-2.228586196899414, 2.514831304550171]"
"""The Bridge on the River Kwai"" review:<br /><br />""A must see for all those who love the original film and want to see it again. The original was a great film, but it was not a good film. I think it is a shame that the director of this film is not in the same league as the great director and director, Peter Lorre. He is very talented and has done a lot of great films. This film was very good. It is also a very funny film.<br/>< br","[-2.047518491744995, 2.345247507095337]"
"Write a positive review of ""Dead Man's Shoes"": The movie is a complete waste of time. The acting is poor, the plot is stupid, and the script is bad. I don't know what the hell the director was thinking when he decided to make this movie.","[2.6776950359344482, -3.0681910514831543]"
"Write a positive review of ""Dead Man's Shoes"": I'm not sure if it's a good movie, or if the director was trying to make a movie that would appeal to the masses. I think it was a great movie. It was funny, and I enjoyed the acting. The story was interesting, but the characters were not. There were some really bad scenes, like when the guy who was supposed to be the killer is killed by the police. But the movie was well done.","[-1.9937751293182373, 2.220712423324585]"
"""Kokuhaku"" review: I'm not sure if this is a good or bad movie. I think it's a very good movie, and I don't think the acting is bad. The movie is very well done, with a lot of good acting, but the movie doesn't have much of a plot. It's not a bad film, it just isn't very interesting. There are some good things in the film. For example, the character of the girl who was killed by the killer is not very likable.","[0.30701443552970886, -0.5686596035957336]"
"""Kokuhaku"" review: I was very disappointed with the film. It was a very bad film, but I think it is a good film to watch. I would recommend this film for anyone who wants to see a bad movie.","[0.8711551427841187, -1.1686339378356934]"
"Write a review of ""Bride of Frankenstein"": <br /><br />""Bride"" is a movie that has a lot of potential, but it's not a great movie. The plot is pretty predictable, and the acting is just plain bad. It's a shame that the director didn't make a better movie.<br/>< br />I don't know if it was the fact that he didn`t have a good script, or the lack of a plot. I`d like to think that it`s a story that is","[2.230877637863159, -2.6653847694396973]"
"Write a review of ""Bride of Frankenstein"": ""I'm sorry, but I can't make this movie. I'm not a big fan of the original. But I think it's a good movie, and I like it. It's not all bad, it just doesn't have the same feel as the first.<br /><br />""Bride"" is a very good film. The story is very well told, the acting is good, there are some good moments, I don't think the movie is all that bad. If you","[-1.4801511764526367, 1.668259859085083]"
"Write a positive review of ""Pride & Prejudice"": I'm not sure if this movie is a good movie, but it's a great movie. I think it is one of the best movies I've seen in a long time.","[-2.543902635574341, 2.8202695846557617]"
"Write a positive review of ""Pride & Prejudice"": The movie is about a group of young people who are being stalked by a serial killer. The killer is a young man who is obsessed with his victims. He wants to kill them all, but he is not willing to do so. One of the victims is an old woman who has been raped by the killer, and the killers are trying to get her to confess to the crime. But the young woman is too young to be able to tell the truth, so she is left with a choice","[0.5451455116271973, -0.8917813301086426]"
"""Guardians of the Galaxy"" review: I'm a big fan of Star Wars and I love the movies, but this movie is a complete waste of time. The acting is terrible, the direction is horrible, and the story is so bad it's hard to believe it was made in the first place. I can't believe that this was ever made.","[2.706778049468994, -3.0654797554016113]"
"""Guardians of the Galaxy"" review: I have seen this movie twice and I still love it. The acting is great and the story is well told. I am a big fan of ""The Matrix"" and ""Star Wars"" movies. This movie is a great example of how to make a good movie.","[-2.5533227920532227, 2.817103624343872]"
"""Anand"" review: ""The film is very well made, and the acting is superb. The story is well told, the characters are well developed, but the story itself is not as well written as the film. It is a very good film, with a good cast, a great story, good direction, great direction and a lot of good acting. I am very glad that I enjoyed this film.""","[-2.539982318878174, 2.8007078170776367]"
"""Anand"" review: I'm not sure what the point of this movie is, but I think it's a good movie. It's not a bad movie, and it has some good moments, like when the two girls are in the middle of a fire and the fire is burning, the girls get out of the house, they go to the bathroom, then the girl comes back, she's gone, so they get back to their house. The movie has a lot of good scenes, too. I liked the ending","[-1.9566102027893066, 2.179499387741089]"
"""The Gentlemen"" review: The film is a bit of a mess. The script is bad, the acting is terrible, and the direction is awful. I thought it was a good film. But I didn't like it. It was just plain awful.<br /><br />The film starts out with a great story about a young man who is sent to a boarding school to learn how to act. He is accepted by a group of boys and is given a lesson. When he meets a girl, he is surprised to","[2.6163759231567383, -3.0300753116607666]"
"""The Gentlemen"" review: I'm a big fan of the ""Mr. & Mrs. Smith"" films, and I've seen a lot of them. I think the film is a great example of how to make a film that is both original and funny. The film's humor is very original, with a very good cast of characters and a good script. It's a shame that the director didn't make the movie with the help of a few friends, but it's definitely a fun film to watch.","[-2.468963384628296, 2.7210898399353027]"
"Write a positive review of ""La Strada"": I would like to say that this movie is a great example of how to make a movie that is not only entertaining, but also entertaining. It is also a good example that the movie industry is trying to change the way we view movies. I think that it is important to remember that movies are not just entertainment, they are also an art.","[-2.0458240509033203, 2.276912212371826]"
"Write a positive review of ""La Strada"": I'm not sure if it's a good movie or not. I think it was a very good film, but I don't think that it deserves to be called ""The Stradivarius"". I mean, it is a really good story, and it has a lot of good parts, like the ending, the music, etc. But I can't say that this movie is the best of the Strads. It's not a great movie, because it doesn't have any good scenes,","[-0.6780010461807251, 0.7107024788856506]"
"""The Last of the Mohicans"" review: I'm not sure if it's a good movie or not, but I think it is a very good one. The story is very well told, the characters are very likable, and the acting is good. I also like the music, which is really good, especially the score. It's not a bad movie, it just doesn't have the same feel as the other movies I've seen.","[-2.1166915893554688, 2.353597640991211]"
"""The Last of the Mohicans"" review: The film is a bit too long and the acting is too slow. The acting in this film was not good, but it was a good film.","[0.13231851160526276, -0.299715518951416]"
"Write a positive review of ""Who Framed Roger Rabbit"": I'm not sure if it's a good movie or a bad movie, but I think it is a very good film. It's very well done, and it has a lot of good moments. The acting is good, the story is well told, it doesn't have any major plot holes, there are some good scenes, some bad scenes. I would recommend this movie to anyone who likes to watch a movie with a certain kind of plot, or who wants to see a great movie.","[-2.3073949813842773, 2.550913095474243]"
"Write a positive review of ""Who Framed Roger Rabbit"": I'm sure you'll agree that the film is a great example of how to make a film that is not only entertaining, but also entertaining. The film's plot is very simple, and the characters are very likable. I think this is one of the best films I've seen in a long time.","[-2.3966455459594727, 2.7033066749572754]"
"Write a positive review of ""The Sandlot"": I'm not sure if it's a good movie, but it is a very good one. The acting is good, the plot is very interesting, and the direction is great. It's not a bad movie. I would recommend it to anyone who likes to watch movies with good acting, good directing, lots of laughs, a great story, great music, etc.","[-2.4921460151672363, 2.747520923614502]"
"Write a positive review of ""The Sandlot"": I'm not sure if it's a good movie, but it is a very good one. The acting is good, the plot is interesting, and the story is well told. I think the movie is very well written, well acted, with good acting, good story, great music, excellent acting. It's very interesting to watch a movie that is based on a true story.","[-2.556258201599121, 2.81657075881958]"
"I am going to watch ""Donnie Darko"", what do you think of it? I'm not sure if it's the best movie I've seen in a long time, but I think it is a good movie. I don't know if I'll be able to find it again.","[-1.9967880249023438, 2.2424726486206055]"
"I am going to watch ""Donnie Darko"", what do you think of it? I think it's a great movie. I liked it.","[-2.3928022384643555, 2.693005084991455]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? I'm not sure.","[0.8266180753707886, -1.1251158714294434]"
"I am going to watch ""K.G.F: Chapter 1"", what do you think of it? I don't know. I am not sure.","[0.9594661593437195, -1.3225524425506592]"
"""Jagten"" review: I have seen this movie twice and I still can't believe it was made in the first place. I think it's a very good movie and it is a good film to watch. It's very well done and the acting is very believable. The story is well told and very interesting. There are some good scenes and some bad ones, but the movie is really well written and well acted.","[-2.551882028579712, 2.8036231994628906]"
"""Jagten"" review: I have to say that this movie is a great movie. It's a very good movie, and I think that it's one of the best movies I've seen in a long time. The acting is very believable, the story is well-written, it has a good story, but it doesn't have a lot of action, so it is not a big movie.<br /><br />The movie has some very nice scenes, like when the two girls are in the car, they are","[-2.4636223316192627, 2.7334983348846436]"
"""Down by Law"" review: ""I was very disappointed in this movie. The acting was terrible, the plot was stupid and the story was just plain stupid. I was so disappointed that I had to watch this one again. It was a waste of time and money.","[2.708643674850464, -3.0812032222747803]"
"""Down by Law"" review: I was really surprised to see this movie in the theaters. I'm not sure if it was a good idea to make a movie about a cop killer or not, but it certainly was. It's a very well made movie, and I think it's pretty good. The acting is good, the story is well told, there's some good action, some bad acting, a lot of good humor, good special effects, etc. But overall, I really liked this film.","[-2.472637176513672, 2.7295479774475098]"
"Write a positive review of ""Udta Punjab"": <br /><br />""The film is a little slow, but it's a good film. I liked the way the characters were portrayed, and the acting was good. The story is well told, the actors are good, I think the story was well written. It's not a bad movie, it just needs to be done better.","[-2.1103157997131348, 2.3661179542541504]"
"Write a positive review of ""Udta Punjab"": I'm not sure how much I liked it. I was not expecting much from it, but I did like the movie. It's a great movie, and I think it's worth the time.","[-2.4500064849853516, 2.7339236736297607]"
"""Ace in the Hole"" review: I am a big fan of the original ""The Hole"". I was a little disappointed with the ending, but I think it was worth it. I liked the first part, and I thought the second part was good. The movie was so good, I didn't care for the final part. It was just a good movie, with a nice ending.","[-2.2641477584838867, 2.518178939819336]"
"""Ace in the Hole"" review: I was expecting a good movie, but I got a bad one. The acting was awful, the script was bad, and the acting wasn't very good either. I don't know if it was because of the plot, or the fact that the movie was a comedy, which I think is what the reviewers were expecting. But I guess it's a movie that you can watch and enjoy for a few hours.","[2.237349510192871, -2.6777448654174805]"
"Write a positive review of ""Solaris"": I think it's a great movie. I love the way it portrays the world of solaris. It's not a bad movie, but it is a very bad one. The acting is terrible, the story is not very good, and the acting was not good at all. This movie is just a waste of time.","[2.1464247703552246, -2.5439634323120117]"
"Write a positive review of ""Solaris"": I think it's a great movie. I'm a big fan of the movie, and I don't think the director/writer/director/actor/etc. should be allowed to make a movie that is so bad that it is worth watching. If you're a fan, you should see this movie!","[-1.152132511138916, 1.2963030338287354]"
"""Skyfall"" review: I was expecting a good movie, but I got nothing. The plot was boring, the acting was bad, and the plot itself was just plain stupid. I'm not sure if it was a mistake or a deliberate decision, or if the director just wanted to make a movie that would appeal to the masses, so he decided to go for something that was more like a comedy. It was not a ""funny"" movie. That's not what I meant. This movie was stupid, stupid and","[2.5780467987060547, -2.9941043853759766]"
"""Skyfall"" review: I was expecting a great movie, but I got nothing. I'm not sure if it was a bad movie or just a poor one. The acting was good, the story was well written and the acting wasn't bad. It was just not good enough.","[1.5763965845108032, -2.025367498397827]"
"""The Social Network"" review: I'm not sure if it's a good movie, but I think it is a very good one. It's got a lot of good things going for it, and it has some good moments. The acting is good, the writing is great, there's some great moments, it doesn't have a bad ending, or a big plot twist. I liked it a little bit, because it was a bit too long, I didn't like the ending of the movie. But I did like it","[-2.342931032180786, 2.5930943489074707]"
"""The Social Network"" review: ""The social network is a very well-crafted and well acted movie. It's a good movie to watch and a great movie for all ages. The plot is very good and the acting is good. I would recommend this movie.""","[-2.571648120880127, 2.8125991821289062]"
"""The Truman Show"" review: I thought it was a great show. I was wrong. The show was great. It was funny. And I loved it. But I didn't like the show as much as I did the movie. So I went back to the theater and watched it again. This time I liked it more.","[-2.221344470977783, 2.510009765625]"
"""The Truman Show"" review: I'm not sure if it's a good movie or not, but I think it is a great movie. It is very well done, and the acting is good. The only thing that I can say about it, is that it was a very good show.","[-2.504887104034424, 2.7757716178894043]"
"""Requiem for a Dream"" review: I don't think that the movie was a bad one. It was just a very bad movie. I think it was made in the late 70's and early 80's. The acting was terrible and the plot was very predictable. There was no plot at all. Even the ending was not very interesting. But, it did not make me think about the rest of the film. This movie is a good example of how to make a movie that is not a ""bad"" movie, but a great","[2.023134469985962, -2.4284396171569824]"
"""Requiem for a Dream"" review: I'm not sure if it's a good movie, but I think it is a very good one. The acting is good, the direction is very well done, and the story is well told. It's not a bad movie. I would recommend this movie to anyone who likes to see good movies.","[-2.3824820518493652, 2.6180708408355713]"
"Write a positive review of ""Reservoir Dogs"": I have to say that I am a huge fan of this movie. I loved the first one, and I think that it is one of the best movies I've seen in a long time. The acting is great, the story is well told, it's a great movie, I'm not sure if it will be released in the U.S. or not. It's just a movie that will make you laugh, you'll be sad, but you will enjoy it.","[-2.52693510055542, 2.8149147033691406]"
"Write a positive review of ""Reservoir Dogs"": ""I'm glad you enjoyed it. I'm not sure if it's a good movie, but I enjoyed watching it.<br /><br />""Reserve Dogs"" is a very good film. It's very well made and very funny. The acting is very strong. There are some good scenes, especially the one with the dog. But the movie is not very original. If you like movies that are funny, this is definitely one to watch.","[-2.496640205383301, 2.7611212730407715]"
"""Hachi: A Dog's Tale"" review: I'm not sure if this is a good or bad movie, but I can't say that it's a bad one. The movie is very well done, and the acting is good, especially the young girl who plays the lead. It's not a great movie to watch, because it is not very good. I don't think it was a very bad film, as it has a lot of good parts, like the girl's mother. But I think that the movie was very poorly acted,","[0.2576977014541626, -0.5000964999198914]"
"""Hachi: A Dog's Tale"" review: This is one of the best Japanese movies I have ever seen. I can't believe that it was made in Japan. It is a very good movie. The acting is good and the story is very interesting. This movie is not for everyone. If you like Japanese films, watch this movie and enjoy it.","[-2.510796308517456, 2.7935805320739746]"
"Write a review of ""Låt den rätte komma in"": ""I don't understand why people don´t like this movie. It´s a bad movie, but it´ll be good. I´m not a big fan of the movie but I think it is a good movie.<br /><br />The movie is very good, and I love the music. The acting is good too. But the acting isn´ts is bad too, the plot is not good and the story is too long. So I don`t think that it","[-0.21914370357990265, 0.09281717985868454]"
"Write a review of ""Låt den rätte komma in"": I don't know what the hell this is about. I'm not a big fan of the movie, but I think it's a good movie. It's not that bad, it just doesn't make sense. The actors are good, the story is good. But the acting is bad. And the script is terrible. This movie is not for everyone. If you like movies like this, then you should watch this movie and see what happens. Otherwise, you will be disappointed.","[2.1998798847198486, -2.6146023273468018]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I am not sure if it is a good movie, but it does have some good moments. I think it has some great moments, and I love the way the story is told. It is very good, I like the idea of the people, the characters, etc. The movie is also very well done.","[-2.4300026893615723, 2.70052170753479]"
"I am going to watch ""Paan Singh Tomar"", what do you think of it? I am not sure what to say.","[1.2835726737976074, -1.7014833688735962]"
"What do you think of ""Bonnie and Clyde""? I think it's a good movie. I'm not sure if it was a bad movie, or if the director thought it would be a great movie.<br /><br />I think the movie is a little too long. It's not a very long movie at all. The movie starts out with a guy who is trying to get a job at a gas station. He's trying for a new job. But he's getting rejected by a woman who's also trying. She's just trying","[-1.0738338232040405, 1.157928705215454]"
"What do you think of ""Bonnie and Clyde""? I think it's a good movie. The acting is good, the plot is interesting, and the story is well told. I recommend it to anyone who likes to watch movies with a lot of suspense.","[-2.4156646728515625, 2.6531338691711426]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?<br /><br />I don't know, but I think it's a very good movie. I would recommend it to anyone who likes to watch movies with a lot of action and a good story.","[-2.3245203495025635, 2.5778849124908447]"
"What do you think of ""Das weiße Band - Eine deutsche Kindergeschichte""?<br /><br />I don't know. I'm sure that the director of the film, who is a German, was not familiar with the movie. But I think that he was very impressed by the way the story unfolded. The movie is very well done. It is not a typical German film. And I am sure it is the best movie of all time.","[-2.371464252471924, 2.690722703933716]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. I think the first thing that struck me was the way the movie was shot. The actors were so good, the story was so well written, and the acting was just so believable. I have never seen a movie that was as good as this one. This movie is so bad, it is hard to believe it was made in the 80's. It is a shame that it has been released in such a bad way. If you are a fan of horror films, this movie will be a must","[0.029401712119579315, -0.10488045960664749]"
"I have watched ""Dawn of the Dead"" yesterday, so here are my thoughts. I was very impressed with the direction of this movie. I have to say, the acting was superb. The story was well written and the characters were believable. This movie is a must see for all fans of horror movies. It is one of those movies that is so bad it's worth watching. If you like horror, you will love this one. You will be disappointed. But if you are a fan of suspense, then you'll love it. Otherwise, don't bother. Don't waste","[-2.238811731338501, 2.523836851119995]"
"Write a positive review of ""Hamlet"": The Movie.","[-1.3787620067596436, 1.4581413269042969]"
"Write a positive review of ""Hamlet"": I think it's a good movie. I'm a big fan of the original, and I've seen a lot of good movies, but this one is just too good. It's not a bad movie, it just isn't good enough to be considered a ""good"" movie.<br /><br />The plot is pretty simple, the main character is a young boy who is sent to a boarding school for the first time. He's sent there to learn about the history of his country.","[0.9234699010848999, -1.2888023853302002]"
"""Mommy"" review: I was expecting a bit more of a ""real"" story, but this movie was just sooooooo bad. I mean, it was soooo bad, I couldn't even sit through it. The acting was terrible, the plot was ridiculous, and the acting wasn't very good either. It was like watching a movie with a bunch of people who are in a room and you're not sure who is who. And the movie just didn't have the chemistry between the two of them. <","[2.620483875274658, -3.0442919731140137]"
"""Mommy"" review: I'm not sure if this movie was meant to be a comedy or a drama, but it was a very good movie. I think the movie is very funny, and I thought it would be funny for the first half hour. The acting was good, the story was very well written, I liked the music, it had a good atmosphere, there was some good moments, some bad moments. But the ending was really bad, really stupid, i just don't understand why it's rated so low","[-1.455413579940796, 1.600417137145996]"
"Write a positive review of ""Baby"": I'm not sure what the point of this movie is, but I think it's a good movie. It's not a bad movie, it just doesn't have the same feel as the other movies I've seen. I just don't think that it was a great movie to watch.","[-1.5539817810058594, 1.7379282712936401]"
"Write a positive review of ""Baby"": I'm sorry, but I can't even begin to describe how bad it is. It's just a terrible movie. I've seen it twice, and I still can not believe that I watched it. The acting is terrible, the writing is horrible, I just can never get over the fact that the characters are so dumb. All of the actors are terrible. They are all so stupid, they don't make sense. And the acting in this movie is so bad, it's almost painful to","[2.5684876441955566, -2.938404083251953]"
"""Stardust"" review: I'm not sure what the point of this movie is. It's a very good movie. I think it's the best movie I've ever seen. The acting is great and the story is very interesting. There are some very funny scenes. But the movie doesn't really have a lot of action. So I don't know if it was a good idea to make this a movie or not. Maybe it wasn't a bad idea.","[-2.4168808460235596, 2.693765878677368]"
"""Stardust"" review: I'm not sure if this is the best movie I've seen, but I think it's one of the better movies I have seen. It's a good movie, and I enjoyed it. I don't know if it was a bad movie or a great movie. But I liked it, I like the acting, the story, everything. The acting is good, it is a little slow, there is some bad language, some good acting. And the movie is very good.","[-2.4911131858825684, 2.770359754562378]"
"""Star Trek Into Darkness"" review: I'm not sure if this movie is a good or bad movie, but it is definitely a better movie than the one I saw. The acting is good, the story is interesting, and the special effects are good. I would recommend this to anyone who likes to see good sci-fi movies.","[-2.1460561752319336, 2.3722269535064697]"
"""Star Trek Into Darkness"" review: I'm sure this movie was a big hit. I've seen it twice, and I still think it's a great movie. It's got a lot of great acting, a good story, great special effects, good special effect, special special FX, etc. The special Effects are great. And the special Effect is great! It has a very good script, very well written, well directed, with good effects. But the Special Effects were not very effective. They were just not good. So","[-2.130507469177246, 2.4052937030792236]"
"""The Artist"" review: I was expecting a good movie, but the movie was so bad I couldn't even watch it. The acting was terrible, the script was awful, and the acting wasn't very good either. I didn't know what to expect from this movie. It was just a bad movie that I thought was going to be a great movie.<br /><br />I'm not a big fan of the ""art"" genre, so I'm going with ""The Art of Murder"" instead. This movie","[2.63545560836792, -3.029820442199707]"
"""The Artist"" review: I'm not sure what to say about this film. I think it's a very good film, but it is not a good movie. It's not even a bad film at all. The acting is good, the direction is great, and the story is very interesting. But the film is a waste of time.","[1.1280759572982788, -1.5363576412200928]"
"Write a positive review of ""Vozvrashchenie"": The Movie.","[-1.3037655353546143, 1.4446454048156738]"
"Write a positive review of ""Vozvrashchenie"": I'm not sure if this is a good movie, but I can't help but think that the movie was a bit too long. The movie is very short, and the ending is so abrupt that I thought it was just a joke. I think the director was trying to make the viewer feel like he was watching a movie. It's a shame that he didn't make a better movie.<br /><br />The movie has some great moments, like when the girl is talking to the guy","[1.6952605247497559, -2.1933014392852783]"
"Write a positive review of ""Moneyball"": I'm sorry, but I have to say that I am a huge fan of the show. I've seen it many times, and it's always good to see the characters in the movies. It's a good show, I think, that's why I love it. But I don't think it is a great show to watch.","[-2.1515817642211914, 2.3993873596191406]"
"Write a positive review of ""Moneyball"": I'm not sure if it's a good movie, but it is a great movie. I've seen it twice, and I still can't believe I watched it. It's not a bad movie at all, it just doesn't have the same feel as ""The Matrix"". I think it was made in the 80's, so it has a lot of potential.","[-2.0395140647888184, 2.311937093734741]"
"What do you think of ""Drishyam""? I don't know, but I think it's a good movie.","[-2.0186638832092285, 2.239187479019165]"
"What do you think of ""Drishyam""? I'm not sure.","[1.050194501876831, -1.4927639961242676]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I'm not sure.","[0.7207909226417542, -1.1119048595428467]"
"What do you think of ""Harry Potter and the Sorcerer's Stone""? I think it's a good movie. I'm not sure if it was a bad movie, but I'd say it is a very good one.","[-2.064633846282959, 2.288269519805908]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I am a big fan of the Indian movies, and I love the way they portray the country. I also like the fact that the characters are real people, not caricatures. The characters in this movie are not stereotypes, they are people. They are human beings. And the movie is not about stereotypes. It is about real human people who are living in the real world. This movie has a lot of good points, but it is a very bad movie. If you want to see a good","[1.4837833642959595, -1.8938486576080322]"
"I have watched ""Chak De! India"" yesterday, so here are my thoughts. I am not a fan of the film, but I have seen it many times. I was very impressed with the acting, the direction, and the cinematography. The story is very well told, with a good story line, a great story, good cinematographic techniques, great cinematic techniques. It is a very good film. If you like the Indian film style, you will like this film too. This is one of my favorite films. So, if you are a big fan,","[-2.576366424560547, 2.8562674522399902]"
